ID,TARGET
29484,0
36055,0
74551,0
145466,0
92661,0
104850,0
4012,0
149557,0
109446,0
147255,0
10471,0
5347,2299693.078
56091,0
125990,0
61337,0
28384,0
818,5522023.401
76823,0
88400,0
84066,0
104131,0
114289,0
151775,0
92163,0
23952,0
6025,0
40372,0
27753,0
59688,0
104230,0
135207,0
41042,0
75070,0
70449,0
149302,0
9447,0
108584,0
20105,0
22133,0
30060,0
95251,0
13830,0
126155,0
54933,0
117295,0
38079,0
38606,2864663.256
13430,3151019.282
33006,0
8745,0
12742,0
44666,0
1136,2046475.887
122617,0
6174,11799072.22
29450,0
55682,0
54715,0
19482,0
78143,0
93078,0
143299,0
56198,0
111538,0
38275,0
18011,0
8877,0
120925,2148720.457
40970,0
44866,0
130367,0
151368,0
113839,0
95529,6000232.274
69797,0
79235,0
80533,0
110187,2230426.809
67444,0
147652,0
83130,0
80120,5555425.632
79193,0
50453,0
114123,0
139940,0
9511,0
23014,0
40302,0
149907,0
88066,0
17015,0
100838,0
68540,0
37274,0
125091,0
29829,0
32638,0
3004,0
119587,2646218.554
1924,0
94424,0
129054,0
46386,5521106.809
148093,0
33244,0
141395,0
95951,0
100021,0
46233,0
58745,2819449.964
28264,0
123292,4549657.391
120020,0
129559,0
117313,0
54934,0
3897,0
3369,0
123976,0
74937,0
102579,3248625.538
141489,0
28822,0
78955,0
73183,0
9182,0
35831,0
96468,0
86527,0
46141,0
110105,0
28171,0
124285,0
98880,0
2226,0
81833,0
1634,0
60194,0
18449,0
120655,0
14377,0
59138,0
86215,0
32020,0
80149,0
104429,0
21508,0
3905,0
124169,4528954.128
24957,0
64802,0
148982,0
16423,0
101750,0
118134,0
119823,0
110976,0
88099,0
131409,0
51295,0
117140,0
110823,0
61874,0
146364,0
12458,0
149845,0
20375,0
126634,0
52921,0
124666,0
21302,0
55137,0
13089,0
131925,0
6427,0
123936,0
75798,0
100965,0
41499,0
89452,0
17061,0
53043,0
112725,5519074.802
77813,0
9263,0
103098,0
35431,0
147433,0
70374,0
150846,0
105805,0
36931,7212685.614
85922,0
92073,0
38713,0
85461,0
123670,0
52782,0
63350,0
143629,0
77655,0
35089,0
33302,0
71864,0
15742,0
136573,0
46944,0
23884,0
22006,1524208.33
98257,0
39313,0
68946,0
95168,0
98134,2366072.927
21857,0
45305,0
37011,0
33532,0
21940,0
140891,0
101496,0
148687,0
107752,0
134816,2960680.915
113758,4388574.839
46109,0
149437,0
64054,0
53566,0
76725,0
77154,0
105053,0
59204,0
30980,0
33210,0
119232,0
60422,0
1894,0
133738,0
3771,5537206.489
117490,0
103425,0
87374,0
64008,0
25120,0
109326,0
85805,0
121054,0
71176,0
59661,0
27726,0
133793,0
25074,0
58547,0
95802,0
39723,0
98571,0
32604,0
89832,0
4045,0
41825,4960907.036
17660,0
138289,0
58758,0
44331,0
139180,0
49685,0
92759,0
31354,0
24977,0
70344,0
514,0
144850,0
25719,4184282.462
37434,4312789.975
145573,0
111013,5760446.481
10055,0
138442,0
33704,0
77708,0
19938,0
150762,2158372.394
14985,0
81505,0
3912,0
103746,0
2641,0
45427,0
68124,0
58317,0
18993,0
51903,0
140197,0
133734,0
121234,3055589.562
49733,0
95856,0
136056,0
15870,8580227.228
106307,0
102261,0
43568,0
148945,1695339.072
4810,0
67481,0
27879,0
53496,0
66679,0
126792,0
92577,0
123672,0
60214,0
101353,0
55164,0
16740,0
17052,0
149285,3538212.098
72228,0
50968,0
1295,0
115073,0
44859,0
89455,0
23916,0
111155,0
149723,0
109709,0
130847,0
96546,0
32805,0
14283,2154534.296
98370,0
37076,0
137039,5520979.575
122837,0
73859,0
115317,7491725.158
84021,0
5900,0
140668,0
26568,0
125655,0
99927,0
48478,0
24124,0
25115,0
38518,0
33206,0
33945,0
31905,0
18285,0
102164,0
40181,0
53568,0
22629,0
25291,0
124572,0
30910,0
133801,0
126476,0
100798,0
134757,0
34975,0
147871,0
134029,0
8363,0
45078,0
52172,0
68509,0
39432,0
45472,0
33358,0
26502,0
114106,0
105034,0
118483,2155994.317
24618,0
16582,0
36364,0
45113,2198899.364
111521,0
11150,0
150977,0
112333,0
117689,0
99028,0
66951,0
128590,0
78040,0
95850,0
109698,0
141220,0
57944,0
8879,0
35454,0
70341,0
7166,0
31592,0
81846,0
130436,0
71757,0
149368,0
112786,5336057.561
138949,26632225.79
46584,0
31674,3564041.181
40998,0
126185,0
98936,0
23874,0
118051,0
68681,0
70135,0
79257,0
113406,0
10051,0
61367,0
125058,0
85477,0
114017,0
140431,3658575.5
95223,0
136799,0
32059,0
17166,0
138006,0
68832,0
78922,0
135265,0
90053,0
12369,5473945.34
125416,0
105878,0
138841,0
59307,0
125647,0
37962,0
106503,0
26326,0
30401,0
18995,0
46166,0
76941,0
70716,0
64723,0
82393,0
37397,0
108091,0
53122,0
116539,0
102737,0
11136,0
142849,0
91648,0
26790,0
91451,0
10204,0
99565,0
26358,0
81266,0
38953,0
59712,0
146813,0
12585,0
144187,0
20934,0
64040,0
36268,0
96213,0
13509,0
123162,0
81139,2040590.35
97376,0
148730,0
25891,4596836.303
62562,0
101230,0
127760,0
96533,0
15273,0
96722,0
14020,0
56549,0
96334,0
124448,0
136627,5553447.001
128831,0
85971,0
112625,0
133511,0
13896,0
70696,0
12563,0
85435,0
127048,0
29995,0
73259,0
29748,0
78344,0
58779,2853864.801
91641,0
45205,0
146903,0
50441,0
95679,0
100343,0
46801,0
139800,0
136127,0
11533,0
39830,0
66244,0
43968,0
147884,0
4064,0
147952,0
125763,0
133019,0
53052,0
40278,0
119720,1414663.201
137132,0
58623,0
105766,0
37293,0
108950,0
101100,0
115411,0
3314,0
44080,0
47771,0
139530,0
149360,0
36593,0
60061,0
65246,0
2631,0
139281,0
105268,0
16675,0
78167,0
149616,0
148297,0
60939,0
55215,0
65271,0
85140,0
63026,0
63539,0
74887,0
6256,0
105406,0
59438,0
84447,0
130404,2458730.66
105512,0
146917,3192957.594
15840,0
2557,0
33701,8825178.303
45383,0
86534,0
148870,4900693.696
151610,0
70604,0
31248,0
2497,0
91908,0
57172,0
127929,0
123865,0
129494,0
11157,0
37052,0
84949,0
29654,0
98793,0
120907,0
131280,0
135192,0
3567,5521666.049
63824,0
149692,0
75696,0
60143,0
72339,0
78245,3668460.702
70006,0
90739,0
25342,0
141800,0
89716,0
31890,0
71491,0
50410,0
89296,0
118203,0
45212,0
136639,0
141713,0
51053,0
7786,0
20954,0
7485,0
131542,0
101709,0
47558,0
89914,0
93606,0
36243,0
58762,0
28273,0
102937,0
26013,0
91742,0
95378,0
16083,0
84511,0
136120,0
64282,0
78270,0
109176,0
123169,0
22828,0
16119,0
109458,0
56449,0
133704,0
44657,0
129853,0
129672,0
68733,0
47829,0
86213,0
120067,14911968.3
151011,0
95124,0
140543,0
31423,0
119135,0
85273,0
131159,0
18586,0
94157,0
4841,0
6548,0
33809,0
144127,0
127298,0
81511,0
41141,0
11070,0
123696,0
26597,0
24980,0
25540,0
93774,0
26306,0
147954,0
23607,0
104839,0
113146,0
95075,0
11341,0
94013,0
50716,0
97875,0
139299,0
140749,3815488.508
35493,0
50606,0
150603,0
83931,0
9330,8328449.582
101178,0
103494,0
448,0
148159,0
119543,0
116639,0
48968,1764847.665
50656,0
21632,0
12560,0
27555,0
95,0
12555,0
128750,12990299.28
140960,0
32804,0
43824,0
95366,0
133380,0
119139,0
43733,0
127022,0
114609,0
6975,0
104777,0
61425,0
147699,0
55155,0
141546,0
49315,0
72891,0
9457,0
129696,0
38436,0
20025,0
94470,0
108340,0
84416,0
37869,0
99270,0
130767,4498893.088
65771,0
25831,0
53781,0
67882,0
86225,0
57904,0
144581,0
146426,0
28911,0
88977,0
77098,0
55292,0
74615,0
55360,0
134667,0
70104,0
50270,0
104417,0
74492,0
55190,0
73958,0
118168,0
48010,0
65312,0
3767,0
131446,0
37881,0
98682,0
70019,4012983.734
16340,0
79430,0
1327,0
151319,0
32036,0
5830,0
97343,555948.8785
114314,0
3239,0
143153,0
121706,0
28782,0
60945,0
35245,0
24854,0
93340,4275507.227
143856,0
65612,0
65209,0
109051,0
65338,0
105504,0
43945,0
67734,0
87511,0
90261,0
107428,0
18982,0
100060,0
54401,0
77657,0
42566,0
116455,0
26283,0
38751,0
137357,0
130686,0
90741,0
16579,0
48306,0
107672,0
8773,0
29168,0
59266,0
112607,0
91091,0
40443,0
97286,0
37042,0
109742,0
151390,0
140260,0
149355,0
120810,13390366.04
63785,0
149592,0
118899,0
3999,0
64293,0
68814,0
107949,0
96950,0
59257,0
123043,3408697.737
38072,0
93761,3008272.411
40953,0
38437,0
48728,0
30159,0
71815,0
120871,0
81675,0
72100,0
81363,8459995.595
4187,0
137926,0
88040,0
102864,0
24442,0
78444,3363884.253
120889,0
4450,0
104698,0
34480,0
27869,0
151664,0
103396,0
48406,0
55056,0
97689,0
35470,0
8740,0
95000,0
121808,0
43039,0
150161,5519605.574
140163,0
60976,0
13031,5521985.387
98183,0
14435,0
67455,0
72914,0
811,0
11351,0
112126,0
68422,0
74957,2610033.97
136749,0
26177,0
53345,0
84131,0
74823,0
95130,0
13289,3505815.923
72824,0
141403,0
126034,0
40780,0
27619,0
143411,0
45346,1220809.36
87394,5585027.12
140919,0
130032,0
107321,0
121238,0
54614,0
80191,0
108492,0
151774,0
134643,0
51314,1708320.298
11427,0
88470,0
61654,0
101531,0
84814,0
136616,0
134086,0
51745,0
57019,0
20891,4693147.414
41823,0
151582,0
81268,0
60124,0
76593,0
28363,0
53107,0
5228,0
46549,0
38103,5562082.354
19861,0
133565,0
148663,2829120.061
49381,0
59346,0
93522,0
79103,0
29364,0
19201,0
145928,2917544.419
40631,2077856.98
41253,0
20956,0
83514,0
4658,3196859.913
31557,0
129755,0
1154,0
103634,0
131470,0
35787,0
106416,0
77634,0
111917,0
128259,0
150147,0
92104,0
4801,0
77565,1560118.845
57907,0
148387,0
47047,0
142161,0
8598,0
99795,0
79612,0
5988,0
86529,0
8753,0
148092,0
96826,0
79141,0
77508,0
125397,0
133190,3546463.554
6623,0
138156,0
38593,2292922.448
89593,0
23808,0
41996,0
134581,0
148753,0
121982,0
29317,0
86040,0
78096,0
39928,0
26669,0
70073,0
119130,5342030.686
54676,0
108967,0
130185,0
117477,0
63681,0
69047,0
118118,0
8146,0
134940,0
4871,0
55635,0
106548,0
111039,0
137306,0
56003,0
38440,0
80025,0
21099,0
74173,0
115699,0
46718,0
90421,0
1554,0
18296,4250793.905
150903,0
133407,0
137487,0
114275,0
122743,0
51406,0
60190,0
17526,0
75258,0
79622,0
13611,0
89866,10784100.89
138051,0
123577,0
25327,0
97442,0
114259,0
69244,0
132101,4641683.425
148825,0
145070,0
133479,0
125145,0
150949,7272644.478
74233,0
4569,0
1246,0
25326,5521535.846
32191,4034742.705
134136,0
86059,0
56772,0
26975,0
86125,0
203,0
132810,0
44890,0
45800,0
48727,0
36676,0
32404,0
72547,0
23587,0
31217,0
44133,0
71969,0
116525,0
92651,3911668.905
109188,0
109239,0
137362,0
87111,0
120955,0
61481,0
100744,0
15850,0
136590,0
69952,0
85191,0
19630,0
144174,0
4615,0
46026,0
77418,0
35637,0
33681,0
79770,0
73986,0
46173,3882265.009
18664,0
106910,0
137659,0
81100,4769074.084
126635,0
62478,0
38344,0
20831,0
96275,2105091.228
71846,0
98504,0
110009,0
135848,0
58505,0
95440,0
45944,5540242.198
134517,0
68545,0
90259,0
100584,0
22408,0
31912,0
64281,0
149012,0
61336,0
97638,0
125791,5519873.332
144379,0
124166,0
15467,0
3126,0
15261,5207601.063
148361,0
45467,1915848.85
136844,2507083.337
141545,0
115513,4393717.411
106475,0
68993,0
37685,0
90585,0
91592,5523504.719
30691,0
80224,2093167.759
53577,7903437.351
768,0
131488,0
106181,0
101654,0
62847,0
87422,0
132880,31051403.61
108460,6894881.732
37666,0
141639,0
78089,0
113185,0
15889,0
13818,0
26759,0
26590,0
122369,2086063.079
70758,0
2168,0
85459,6722600.259
134399,0
100628,0
46648,5529666.065
111272,0
128022,0
9319,0
26439,0
146634,0
127645,0
90436,0
124193,0
83866,0
103940,0
73971,0
94970,0
137912,0
87187,0
1478,5052043.308
151399,0
29949,5086924.833
75839,0
121055,0
105308,0
21926,0
51768,0
133868,0
118841,0
112534,0
14104,0
84486,0
50731,0
127607,2585894.621
13227,0
133141,0
82454,0
110297,0
15629,0
149058,5520761.033
97554,0
85906,0
30553,0
27437,0
97905,0
61264,0
47523,0
37917,0
52561,0
119074,0
30152,0
133357,0
89324,0
66389,0
149127,0
13597,0
66881,0
94830,0
46315,0
77867,2769840.922
16489,0
144946,0
147341,0
16928,0
57996,0
789,0
118602,0
86012,0
51090,0
87267,0
115106,0
86151,0
51360,0
29024,0
92151,0
40005,0
117136,0
6001,0
58773,0
88592,0
53856,7215910.917
115828,5564931.83
103971,0
101464,0
71601,0
111976,0
49754,0
8404,0
53686,0
59113,0
22634,0
30253,0
89861,0
150778,0
25637,0
141481,0
48807,0
49010,0
95023,0
8417,0
28029,0
81918,0
26748,0
41549,0
70009,0
9908,0
100186,0
117593,0
109531,0
143745,0
103258,0
7514,0
51082,0
24324,0
32839,0
73141,0
40593,0
142354,3337530.18
142132,0
132864,0
151795,0
106652,0
98617,0
73425,0
147093,0
138780,0
38974,0
65204,0
107697,0
105635,0
122585,0
91033,4000888.581
103674,0
146765,0
109667,0
49939,0
18635,0
15588,1871117.518
16223,3052842.51
27094,0
93475,0
87257,0
8557,0
56222,0
22319,0
134852,0
112113,0
98702,0
119539,0
115894,16188906.75
39968,0
76075,0
137239,0
73117,0
81811,0
64477,0
90740,0
49921,0
81354,0
95379,0
123285,0
35789,0
120686,0
134707,0
27147,0
95935,0
142934,0
6835,0
25649,0
101927,0
42236,0
123150,0
15244,0
11305,5827095.436
116422,0
75946,2226436.065
5014,0
130922,0
19494,0
110488,0
78938,0
22532,0
92668,0
36852,0
137272,0
43852,0
55471,0
18931,0
85418,0
93766,0
131795,0
66023,0
12366,0
80985,0
27430,2195644.236
81986,0
144763,0
42157,0
118402,0
72306,0
146434,0
99223,0
25348,0
11693,0
68342,3010852.302
121898,0
67192,4547696.018
67844,0
8397,5521497.123
16790,0
19480,0
118666,0
48744,0
125406,0
97545,0
48615,5523382.677
138658,0
94664,0
27373,3725505.471
117152,0
34294,6865649.838
114173,0
63478,0
72999,0
41811,0
90281,0
27069,0
29118,0
95826,0
71063,0
80945,0
19664,0
19197,0
115323,0
68549,0
91257,0
87935,5519203.265
46789,0
123337,5521632.764
70261,0
148457,0
72212,0
142943,0
76457,0
141778,0
143636,0
98025,0
44541,0
93850,0
21682,0
19455,0
104044,4842997.479
44702,0
86391,0
119659,0
49262,7123417.287
92407,0
137715,0
107781,0
103496,0
16742,0
136561,0
21321,0
25697,0
135420,0
139447,0
19412,0
76323,0
104407,0
101898,0
38213,5517857.669
35539,0
76086,0
144886,0
16465,0
31461,0
91254,0
114934,0
105700,0
120367,0
116742,0
128004,0
139564,0
121817,0
64035,0
104475,0
41477,14581107.71
19121,0
71552,0
9361,0
23807,0
96179,0
12471,0
127867,0
108547,0
22333,0
62066,0
144930,0
21761,0
124845,0
14830,0
26763,0
25968,0
101145,0
97806,0
84584,0
91461,0
75716,0
79391,0
111382,0
125568,0
44150,1803974.508
53362,0
140038,0
77990,0
70128,0
85007,0
34784,1583853.586
29780,0
84633,0
89606,0
26812,0
138643,0
132586,0
109832,0
72550,0
61564,0
121875,0
67247,0
71604,0
99161,0
42207,1969821.744
47526,0
29142,0
68041,0
46909,0
57147,0
91269,0
144486,0
1197,0
81174,0
145650,0
60840,0
41144,0
114893,14176235.24
133065,0
69032,0
133947,0
56571,0
69046,0
32787,0
52537,0
82507,0
100484,0
11872,0
115911,0
87633,5518253.723
13648,0
114407,0
42620,0
134160,0
6855,0
28399,0
12176,0
119113,0
143682,0
120906,0
147570,5535750.453
14585,0
10843,1831406.786
124077,0
64168,0
99516,3213242.132
39795,0
55622,0
43008,0
93163,0
1242,0
135063,0
136060,0
7178,0
53849,0
106061,0
142529,0
92018,0
5323,0
37510,0
138888,0
131141,0
86276,0
98123,0
57181,0
146483,0
16809,0
91308,0
62936,0
9898,0
25650,0
34237,0
17165,0
30446,0
100213,0
40424,0
87670,0
102003,0
131401,0
6484,2806185.877
6472,0
129907,0
25963,0
116108,0
79767,0
141581,0
7941,4956931.332
24382,0
55887,0
100796,0
20203,0
32557,0
58592,0
7977,0
146699,0
140888,0
4860,0
140728,0
82680,0
25533,0
94808,0
36092,0
74641,0
26671,0
30923,0
49743,0
110623,8022555.211
83414,0
100703,0
10949,0
38102,0
49360,0
101842,0
71162,0
146907,0
120569,0
65127,0
96023,5524662.139
125135,0
87595,0
45511,0
140027,0
61486,0
17219,0
146823,0
109251,0
23921,0
96100,0
97182,0
97486,0
7895,0
135437,0
51346,0
43056,0
125551,0
40413,0
93697,0
60105,0
83187,0
145382,0
41876,0
134532,0
104069,0
150246,0
9158,0
63156,0
142448,0
71729,0
59278,0
17514,0
47704,0
75669,0
42982,0
41675,0
69251,0
79680,0
123121,0
99205,0
98608,0
5774,0
128460,0
98318,0
142525,6092161.755
116903,0
38100,0
142043,0
117169,0
75375,0
145632,0
44903,0
150768,0
146086,0
7731,0
119119,0
47608,0
145357,0
146032,0
18631,0
115282,0
49493,0
20765,0
87214,0
116838,5523885.861
123534,0
29541,1736491.494
132180,0
74421,0
145812,0
78035,0
71826,0
135150,0
122616,0
67014,0
106280,2700741.608
122159,0
130788,0
52810,0
80357,0
2895,0
108554,0
144142,0
21603,0
32893,0
48322,0
112004,0
105215,0
144275,0
107945,0
104946,0
5086,0
104987,0
133961,0
72264,0
76109,0
89317,0
148035,0
111261,0
89017,0
41237,0
59168,0
2840,5539978.735
13363,0
111265,0
17088,0
99043,0
13649,0
66547,0
102604,0
7896,0
618,0
90959,0
115205,0
97778,0
28405,0
54902,0
70627,0
33789,0
55788,0
31410,0
120943,0
115782,0
134841,0
52983,0
70347,0
123934,0
33343,7637719.38
65445,0
54467,0
38536,0
36993,0
99199,0
147995,0
29540,0
151043,4288247.001
123252,0
141954,0
84260,0
37598,0
17376,0
121264,0
26818,0
67723,0
45496,0
9444,0
82056,0
47802,0
8734,0
55963,0
86062,0
89088,0
99089,0
105193,0
41605,0
28656,0
78300,0
145622,0
23982,0
85959,0
38648,5518396.74
86263,0
53543,0
115817,2178038.084
21439,0
59819,0
104038,0
25942,5520013.969
8125,0
33899,0
116623,0
54520,0
43836,0
89341,0
78090,0
119723,0
78613,2325370.65
85644,0
51821,0
11103,0
117197,0
26333,0
96713,0
129576,0
36991,0
124915,0
123485,0
93035,0
119170,0
80890,0
7975,0
30000,0
145303,0
98706,6650002.873
115358,0
98737,0
141802,0
145885,0
38595,0
105832,0
110218,0
140012,3730974.402
94063,0
118044,0
59507,0
66466,0
48631,0
146271,0
29585,0
113671,0
126134,0
115414,0
19028,0
134531,0
30844,0
114404,0
30680,0
106027,3636557.975
112351,0
121759,0
126910,0
5390,0
116257,0
29883,0
60616,0
82872,0
112390,0
137959,0
101113,3989157.989
50273,0
78950,0
23600,3521106.38
82485,0
55419,0
112486,0
8097,0
14170,0
6656,0
106954,0
151488,0
7388,0
27477,0
99393,0
68802,0
100693,0
136469,0
33409,0
131317,0
63570,0
60786,0
8824,0
97240,0
120008,0
17897,0
4168,0
101914,0
127174,2562726.098
94453,0
58521,0
149065,0
140304,0
9780,0
74846,0
22567,0
33097,0
22278,0
76216,0
3537,0
126763,0
2518,0
25489,0
41361,0
56200,1571059.91
37774,0
2486,0
35112,0
91475,0
6540,0
134783,0
65793,0
134234,0
103308,0
1449,8795505.589
120341,0
92386,0
1550,0
94216,0
115561,0
106707,0
109809,0
78528,0
69853,0
48785,0
98742,0
130812,0
113375,0
126117,0
97094,0
107771,0
67034,0
5000,0
102064,0
125745,0
88308,0
80402,0
55601,0
20499,0
126722,0
123319,0
66300,0
71529,0
39249,0
104833,0
35318,0
62187,0
58440,0
63567,0
148803,0
124530,0
8169,0
94633,3451456.772
12703,0
23980,0
33016,0
115608,0
10207,0
145823,18846417.42
45067,0
105210,0
48488,0
102544,2511182.955
35922,0
4043,0
26586,0
82819,0
139465,0
24692,0
18832,0
14685,0
148063,0
11515,0
115228,0
77793,0
8355,0
23912,0
13036,0
1858,0
31300,0
6523,0
118074,0
98483,0
34415,0
45457,0
1305,0
78198,0
135016,0
66118,0
149143,0
30161,0
84627,0
126691,0
132882,0
54983,0
128825,0
151279,0
79859,0
120387,0
139075,0
65930,0
32848,0
43423,0
103622,0
27737,0
61044,3338150.239
4398,0
35003,0
75628,0
27386,5521092.431
138695,4936422.555
35672,0
59989,0
76595,0
13700,0
111321,0
123719,0
129248,0
52626,2571913.111
128001,0
111026,3017248.672
25073,0
61410,5845219.455
130241,0
11060,0
86404,0
39551,5587751.697
36969,0
80983,8136557.169
149429,0
46243,0
115401,0
149684,9522515.975
55039,0
29812,0
60142,0
145594,0
74188,0
62072,0
150945,0
89931,0
113903,0
41885,0
138249,0
41183,0
50946,0
115998,0
99624,0
85852,0
126538,0
124311,0
3632,0
52128,0
26870,0
114367,0
81387,0
131245,9113562.108
102435,0
58664,0
12387,0
17320,0
42181,0
92584,0
77136,0
94653,0
97854,0
131653,4417876.964
103038,0
117021,0
55867,0
74985,0
53474,0
142962,0
30334,0
59410,0
50445,0
103879,0
30764,0
9510,0
37357,0
45204,0
98868,0
131445,0
49309,0
1061,0
27332,0
68767,0
122610,2322186.53
44284,0
80228,0
25863,0
81440,0
97555,0
1543,0
10184,0
126956,0
113577,0
21274,0
110690,0
4365,0
108325,0
108697,0
146365,4186928.981
119857,0
121003,0
83843,1690712.124
85111,0
110374,0
25598,0
66520,0
48656,0
124221,0
125480,5902980.607
92599,0
93727,0
36152,0
151362,0
3840,0
100856,0
127264,0
127078,0
34766,0
108510,0
118002,0
11108,0
76542,0
79639,0
60350,0
17239,0
26947,0
67488,0
94964,0
40041,0
142037,0
116397,0
77485,0
12408,0
125366,0
150323,0
19472,0
30473,0
40736,0
43989,0
130983,0
100980,0
104844,0
140901,0
57601,0
14909,0
25205,0
45734,0
110464,0
71219,5521179.049
118,0
17116,0
26690,5525402.731
35649,0
46464,0
105427,0
95756,0
39657,0
66018,0
144820,0
125563,0
2459,0
130414,0
46666,0
123053,0
35419,0
93424,0
5216,0
106710,0
73787,0
47453,0
81879,0
123008,0
9962,0
22507,0
84862,0
114654,0
80428,0
98994,0
27809,0
9713,0
116540,0
109203,0
33663,0
6536,0
26667,0
30863,0
149095,0
150164,0
38065,0
27560,0
151054,0
27693,0
3880,0
21516,0
99176,1205541.664
25259,0
41721,0
18573,0
132560,0
83239,0
14011,0
113085,0
45358,3039370.31
21592,0
62107,0
42029,0
940,9059483.127
71935,0
14691,0
6768,0
49911,0
100636,0
128265,0
54402,0
37385,0
104164,0
78615,4397219.505
127080,0
139566,0
78681,0
73393,0
20853,0
81874,0
1193,5523889.652
143032,0
149742,0
35024,0
48087,0
79087,0
98954,0
149791,0
147796,0
29593,0
125609,0
42332,0
388,0
17020,0
11216,0
85862,2999577.588
47459,0
104675,0
1385,0
6599,0
72871,0
11321,0
92482,5473707.386
118541,0
141920,0
22376,0
44710,0
11879,0
20070,0
85796,0
79836,0
143236,3812260.858
135892,0
31532,0
133569,0
139855,0
80690,0
122716,0
104575,0
71466,0
76004,0
113393,0
92455,2394310.282
107769,0
4865,0
121282,0
16034,0
88882,0
145489,0
121456,0
124474,0
97932,0
5098,0
63545,0
111341,0
102706,0
143722,0
107698,0
37968,0
97528,0
31383,0
46461,0
21760,0
69330,1376585.365
22324,0
57028,0
20667,0
60381,0
140151,3923034.684
9551,0
55277,0
51812,0
6120,0
145528,0
58021,0
3441,0
132708,0
121709,0
55417,0
68913,0
100498,0
106065,3282425.385
47652,0
71545,5193086.562
144339,3110474.888
111700,0
80810,0
82821,0
34214,0
113127,0
118579,0
35297,0
116021,0
73015,0
50009,0
112600,0
124210,0
130976,0
14814,0
33891,0
56533,0
48206,0
108989,0
22302,0
22211,0
91567,0
56675,0
5572,0
39875,0
97040,0
149160,0
100730,0
138245,0
42419,0
75330,0
56515,0
650,0
112849,0
94527,0
106439,0
139079,0
109355,0
117351,0
127549,0
131260,0
72548,0
36059,0
22869,0
17191,0
14717,0
3729,4062274.145
118384,0
61384,5520686.34
79848,0
53685,0
79920,0
107999,0
11173,0
75779,0
17766,5482060.746
64709,0
65998,0
60525,0
52628,12594295.13
130518,0
99555,3642228.784
115300,0
49119,0
40290,0
141018,0
87718,0
65234,0
26791,0
73463,0
2813,0
19446,0
90043,0
6087,0
142451,0
79105,0
28796,1515309.007
48855,0
28367,0
11163,0
58195,0
64636,0
146848,0
128398,0
85357,0
137149,0
61386,0
77113,0
2101,0
142963,0
138052,2677628.593
103910,0
88391,0
1557,0
89204,0
15186,0
55322,0
14813,13329551.88
117413,0
133000,0
100611,0
8600,0
123261,0
147883,0
86339,0
99131,0
103450,0
17411,0
792,6183589.58
20581,0
112706,0
31871,0
99656,0
53275,0
76044,0
109602,2738439.318
66672,4561427.274
31137,0
138567,0
64704,0
117231,3627562.824
2148,0
137065,0
12841,0
132477,0
110897,0
114910,0
73634,0
7631,1735000.828
145552,0
26181,0
135935,0
150044,0
28512,2646621.619
150760,0
29763,0
69890,0
105121,0
26709,0
135852,0
109409,0
8216,0
131303,0
132633,0
30393,0
25604,0
47449,0
131915,0
11833,0
118690,0
127248,0
74033,0
102573,0
128775,0
2853,0
43314,0
136961,0
45023,0
39015,0
111671,0
145472,5523516.278
136482,0
129149,0
111726,4316293.62
40574,0
114151,0
75093,0
37431,0
73213,0
119727,0
144434,0
9422,0
127693,0
21740,0
53446,0
79560,0
5017,0
59121,0
78269,0
70123,0
15275,0
58420,0
100841,0
65325,0
19377,0
58119,0
134139,0
17583,5531814.44
149507,0
10910,0
21946,0
49934,0
14413,0
51347,0
140985,0
107267,0
140215,0
45272,0
43446,0
133198,0
41474,0
126572,0
5848,0
72725,0
39136,0
94065,6209277.697
45737,5526634.15
150281,0
93562,0
978,0
56789,0
37131,0
150376,0
138503,0
98877,0
83512,7309199.647
139386,0
140923,0
96246,0
84504,0
44652,0
133417,0
100503,0
134766,0
79609,0
51200,0
134434,0
136805,0
24825,0
32479,0
65407,0
83530,0
12685,0
65828,0
68296,0
82793,0
66638,0
114477,0
6735,0
17430,0
122733,0
42726,0
126279,0
71930,0
6948,0
35341,0
92876,0
314,0
29236,0
89990,0
65382,0
85344,0
126395,0
69776,0
13739,3801905.743
113598,0
67083,0
87238,0
111987,0
141321,0
96674,0
120159,2741746.441
653,2707896.313
96715,0
128976,0
142770,0
60571,0
76491,0
80405,0
84464,0
16673,0
81857,0
26863,0
101790,7062220.785
24515,0
122692,0
137448,0
116704,0
141121,0
82261,0
17852,0
10027,0
148103,0
98907,0
3595,0
117732,0
133852,0
142220,0
103456,0
1589,0
11268,0
139145,0
149243,0
13785,0
11089,0
49708,0
48556,0
33954,0
31679,0
106152,4095841.939
128359,14457251.59
46552,0
120796,0
51654,0
117924,0
29223,0
45628,0
111789,0
32087,0
117595,0
18252,0
59404,0
35609,0
18986,0
50762,0
125483,0
96616,0
62773,0
35850,0
56367,0
20106,0
141899,0
130715,0
90411,0
143467,0
39955,4142905.783
57350,0
129419,0
95805,0
52713,0
31945,0
32813,0
128761,0
27609,0
103333,0
74106,0
6846,0
132884,0
78358,0
103287,0
4224,2473198.559
136818,3129530.464
74959,0
147833,0
140568,0
82148,0
129543,0
10914,0
73685,0
58118,0
15844,0
146405,0
26712,0
126939,0
104059,0
6322,0
49969,0
73626,0
10836,0
78918,0
58115,0
31243,0
67889,0
5401,0
68866,0
113425,0
37160,0
35587,0
82332,0
144769,0
106631,0
30278,0
128596,0
62372,0
60169,0
10170,0
107387,0
